Образцы ->,MSI-1,MSI-1_Output,MSI-2,MSI-2_Output,MSI-3,MSI-3_Output,MSI-4,MSI-4_Output,MSI-5,MSI-5_Output,MSI-6,MSI-6_Output,MSI-7,MSI-7_Output,MSI-8,MSI-8_Output,MSI-9,MSI-9_Output,MSI-10,MSI-10_Output,MSI-11,MSI-11_Output,MSI-12,MSI-12_Output,MSS-1,MSS-2,MSS-3,MSS-4,MSS-5,MSS-6,MSS-7,MSS-8,MSS-9,MSS-10,MSS-11,MSS-12,MSS-13,MSS-14,MSS-15,MSS-16
12(AC),0.0008221430529, Wilcoxon rank-sum test: 194.0.  P-value:0.880118019830191.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 191.0.  P-value:0.8156955222878428.  Cannot reject null hypothesis: The distributions are similar. ,0.001332149201, Wilcoxon rank-sum test: 206.0.  P-value:0.87966818012219.  Cannot reject null hypothesis: The distributions are similar. ,0.0004776119403, Wilcoxon rank-sum test: 222.0.  P-value:0.5501656496311415.  Cannot reject null hypothesis: The distributions are similar. ,0.0006739301359, Wilcoxon rank-sum test: 202.0.  P-value:0.9670661828968128.  Cannot reject null hypothesis: The distributions are similar. ,0.00084222347, Wilcoxon rank-sum test: 187.0.  P-value:0.73178254842645.  Cannot reject null hypothesis: The distributions are similar. ,0.0002586652871, Wilcoxon rank-sum test: 190.0.  P-value:0.7944633455694768.  Cannot reject null hypothesis: The distributions are similar. ,0.0007784120394, Wilcoxon rank-sum test: 199.0.  P-value:0.9890192884895402.  Cannot reject null hypothesis: The distributions are similar. ,0.001187295934, Wilcoxon rank-sum test: 157.0.  P-value:0.24891586951233236.  Cannot reject null hypothesis: The distributions are similar. ,0.0006975122065, Wilcoxon rank-sum test: 202.0.  P-value:0.9669213594882259.  Cannot reject null hypothesis: The distributions are similar. ,0.0007432181345, Wilcoxon rank-sum test: 200.0.  P-value:1.0.  Cannot reject null hypothesis: The distributions are similar. ,0.0002851439977, Wilcoxon rank-sum test: 168.0.  P-value:0.3928804369016302.  Cannot reject null hypothesis: The distributions are similar. ,0.001246882793,0.0,0.0,0.0,0.0,0.0,0.000837520938,0.0,0.000946969697,0.0,0.0,0.0009808729769,0.0,0.0005934718101,0.0,0.0
13(AC),0.001096190737, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.001859024012, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,0.0009991119005, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.0004776119403, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,0.0008985735145, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.000421111735, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,0.002457320228, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,0.002724442138, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.001187295934, Kolmogorov-Smirnov Statistic: 0.3.   P-value: 0.33559098126008213.  Cannot reject null hypothesis: The distributions are similar.,0.004185073239, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.0003716090673, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.0005702879954, Kolmogorov-Smirnov Statistic: 0.3.   P-value: 0.33559098126008213.  Cannot reject null hypothesis: The distributions are similar.,0.0,0.0,0.0006788866259,0.00272851296,0.000872600349,0.0008768084174,0.001675041876,0.002583979328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14(AC),0.001644286106,One Class SVM ML. The new data point is an outlier (anomaly),0.0009295120062,One Class SVM ML. The new data point is an outlier (anomaly),0.001110124334,One Class SVM ML. The new data point is an outlier (anomaly),0.001194029851,One Class SVM ML. The new data point is an outlier (anomaly),0.0004492867573,One Class SVM ML. The new data point is an outlier (anomaly),0.001965188097,One Class SVM ML. The new data point is an outlier (anomaly),0.002457320228,One Class SVM ML. The new data point is an outlier (anomaly),0.004540736897,One Class SVM ML. The new data point is an outlier (anomaly),0.00267141585,One Class SVM ML. The new data point is an outlier (anomaly),0.01023017903,One Class SVM ML. The new data point is an outlier (anomaly),0.0007432181345,One Class SVM ML. The new data point is an outlier (anomaly),0.002281151982,One Class SVM ML. The new data point is an outlier (anomaly),0.0,0.0,0.001357773252,0.00272851296,0.0,0.0,0.0,0.0,0.0,0.004504504505,0.0,0.0,0.0,0.00237388724,0.001790510295,0.002659574468
15(AC),0.002055357632,,0.003253292022,,0.004662522202,,0.003223880597,,0.007525553184,,0.004351487928,,0.0109932747,,0.006357031655,,0.003265063817,,0.04464078121,,0.001858045336,,0.002067293983,,0.0,0.002649006623,0.004412763069,0.00272851296,0.001745200698,0.0008768084174,0.0,0.005167958656,0.000946969697,0.0005630630631,0.0,0.002942618931,0.0,0.00237388724,0.001790510295,0.002127659574
16(AC),0.007125239792,,0.01068938807,,0.01232238011,,0.005134328358,,0.02796810064,,0.003649635036,,0.03802379721,,0.01634665283,,0.005046007717,,0.134968612,,0.004830917874,,0.00620188195,,0.0,0.001986754967,0.00339443313,0.008867667121,0.001745200698,0.005260850504,0.005025125628,0.01291989664,0.008049242424,0.006756756757,0.003375527426,0.003923491908,0.003359462486,0.003560830861,0.005371530886,0.00585106383
17(AC),0.02480131543,,0.01518202943,,0.02575488455,,0.01695522388,,0.09277771538,,0.01249298147,,0.08975685463,,0.05371043072,,0.0195903829,,0.3521274122,,0.01170568562,,0.0130453379,,0.01496259352,0.01125827815,0.01357773252,0.02796725784,0.01090750436,0.01578255151,0.009212730318,0.01033591731,0.0146780303,0.03941441441,0.01772151899,0.01667484061,0.01119820829,0.01543026706,0.01611459266,0.01276595745
18(AC),0.08481775829,,0.04570100697,,0.09902309059,,0.06829850746,,0.2467707514,,0.02624929815,,0.05910501811,,0.1427088739,,0.04274265361,,0.03801441525,,0.03567447046,,0.05075563159,,0.05236907731,0.06158940397,0.05329260014,0.09822646658,0.03490401396,0.06444541868,0.03685092127,0.0503875969,0.05066287879,0.1137387387,0.04767932489,0.0510053948,0.06830907055,0.04451038576,0.06535362578,0.06808510638
19(AC),0.223074815,,0.155228505,,0.2578818828,,0.2138507463,,0.1938672358,,0.08590679394,,0.1783497155,,0.3601453036,,0.1360937964,,0.07800511509,,0.1090672612,,0.1594667807,,0.1988778055,0.1781456954,0.215885947,0.2210095498,0.1304537522,0.2240245506,0.1524288107,0.173126615,0.2088068182,0.3429054054,0.1375527426,0.1794997548,0.1898096305,0.128189911,0.2148612355,0.2122340426
20(AC),0.261304467,,0.3017815647,,0.3698934281,,0.439641791,,0.183645962,,0.2071869736,,0.3137609933,,0.2066683965,,0.3046898189,,0.1748430598,,0.2560386473,,0.372825777,,0.4650872818,0.4006622517,0.4589273591,0.1009549795,0.3516579407,0.4471722929,0.2805695142,0.4457364341,0.4730113636,0.2533783784,0.3502109705,0.4001961746,0.4613661814,0.3109792285,0.4556848702,0.4292553191
21(AC),0.1372978898,,0.04539116964,,0.02175843694,,0.02065671642,,0.02471077165,,0.2688096575,,0.03065183652,,0.01154644525,,0.2003561888,,0.004068821204,,0.110739502,,0.03214998574,,0.01184538653,0.05695364238,0.01697216565,0.1166439291,0.2111692845,0.01797457256,0.06783919598,0.01937984496,0.01373106061,0.003378378378,0.1995780591,0.04855321236,0.0156774916,0.08605341246,0.01969561325,0.0170212766
22(AC),0.01000274048,,0.05530596437,,0.001776198934,,0.0003582089552,,0.002808042233,,0.1395283549,,0.0139679255,,0.001167618059,,0.02003561888,,0.0002325040688,,0.1822742475,,0.03393213573,,0.001246882793,0.06225165563,0.001357773252,0.1657571623,0.009598603839,0.0,0.1340033501,0.001291989664,0.000946969697,0.0,0.008016877637,0.07748896518,0.0,0.1400593472,0.0,0.0
23(AC),0.0005480953686,,0.05329202169,,0.0,,0.0,,0.0,,0.0084222347,,0.001163993792,,0.0,,0.001484119917,,0.0,,0.006503158677,,0.009338465925,,0.0,0.003973509934,0.0,0.01227830832,0.000872600349,0.0,0.005862646566,0.0,0.0,0.0,0.0,0.001961745954,0.0005599104143,0.004747774481,0.0,0.001063829787
24(AC),0,,0.01192873741,,0.0,,0.0,,0.0,,0.0009825940483,,0.0,,0.0,,0.0002968239834,,0.0,,0.0,,0.001782149986,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25(AC),0,,0.0003098373354,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0001484119917,,0.0,,0.0,,0.0004277159966,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26(AC),0,,0.0003098373354,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.001632531909,,0.0,,0.0,,0.0007128599943,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27(AC),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.001632531909,,0.0,,0.0,,7.13e-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28(AC),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.001187295934,,0.0,,0.0,,0.000499001996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29(AC),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0007420599584,,0.0,,0.0,,0.000499001996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,STR29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12(A),0.001512455516,,0.0001329698823,,0.0,,0.0,,0.0,,0.0002945074363,,0.0002062280883,,0.0001661267547,,0.0,,0.0,,0.0,,9.89e-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13(A),0.00462633452, Shapiro-Wilk Test Statistic (test data): 0.6583212018013.   P-value: 1.2615559171536006e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.542157769203186.   P-value: 7.834290158825752e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0009307891763, Shapiro-Wilk Test Statistic (test data): 0.7693999409675598.   P-value: 0.0003127331438008696.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.542157769203186.   P-value: 7.834290158825752e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0001437814522, Shapiro-Wilk Test Statistic (test data): 0.686374306678772.   P-value: 2.671789115993306e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.542157769203186.   P-value: 7.834290158825752e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0005016302985, Shapiro-Wilk Test Statistic (test data): 0.5382143259048462.   P-value: 7.185165600276378e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.542157769203186.   P-value: 7.834290158825752e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0001655629139, Shapiro-Wilk Test Statistic (test data): 0.622732400894165.   P-value: 5.1113647714373656e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.542157769203186.   P-value: 7.834290158825752e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.004270357827, Shapiro-Wilk Test Statistic (test data): 0.7197890281677246.   P-value: 6.863791350042447e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.542157769203186.   P-value: 7.834290158825752e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0002062280883, Shapiro-Wilk Test Statistic (test data): 0.7368700504302979.   P-value: 0.00011378139606676996.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.542157769203186.   P-value: 7.834290158825752e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0009967605283, Shapiro-Wilk Test Statistic (test data): 0.8051761984825134.   P-value: 0.0010330553632229567.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.542157769203186.   P-value: 7.834290158825752e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.6446253657341003.   P-value: 8.856445674609859e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.542157769203186.   P-value: 7.834290158825752e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.680417537689209.   P-value: 2.2713773432769813e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.542157769203186.   P-value: 7.834290158825752e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5332607626914978.   P-value: 6.44957594886364e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.542157769203186.   P-value: 7.834290158825752e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0026212968, Shapiro-Wilk Test Statistic (test data): 0.6760808229446411.   P-value: 2.0202653104206547e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.542157769203186.   P-value: 7.834290158825752e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14(A),0.03523131673, Wilcoxon rank-sum test: 131.0.  P-value:0.05696144771210491.  Cannot reject null hypothesis: The distributions are similar. ,0.003124792235, Wilcoxon rank-sum test: 111.5.  P-value:0.01581688475902073.   Reject null hypothesis: The distributions are different. ,0.0002875629044, Wilcoxon rank-sum test: 139.5.  P-value:0.0971412414980674.  Cannot reject null hypothesis: The distributions are similar. ,0.0008360504975, Wilcoxon rank-sum test: 155.0.  P-value:0.21621723529766312.  Cannot reject null hypothesis: The distributions are similar. ,0.003145695364, Wilcoxon rank-sum test: 150.5.  P-value:0.17072871111844568.  Cannot reject null hypothesis: The distributions are similar. ,0.01870122221, Wilcoxon rank-sum test: 125.5.  P-value:0.04077172061967189.   Reject null hypothesis: The distributions are different. ,0.002371623015, Wilcoxon rank-sum test: 132.5.  P-value:0.06392804435485343.  Cannot reject null hypothesis: The distributions are similar. ,0.006395880056, Wilcoxon rank-sum test: 112.0.  P-value:0.016014181497570563.   Reject null hypothesis: The distributions are different. ,0.0003565062389, Wilcoxon rank-sum test: 145.0.  P-value:0.12988684316552476.  Cannot reject null hypothesis: The distributions are similar. ,0.0001395089286, Wilcoxon rank-sum test: 162.0.  P-value:0.2911583497693253.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 182.5.  P-value:0.6295793806254759.  Cannot reject null hypothesis: The distributions are similar. ,0.01271081656, Wilcoxon rank-sum test: 127.0.  P-value:0.04598872016966402.   Reject null hypothesis: The distributions are different. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15(A),0.134430605, Kolmogorov-Smirnov Statistic: 0.25.   P-value: 0.571336004933722.  Cannot reject null hypothesis: The distributions are similar.,0.009773286351, Kolmogorov-Smirnov Statistic: 0.35.   P-value: 0.17453300569806826.  Cannot reject null hypothesis: The distributions are similar.,0.001078360891, Kolmogorov-Smirnov Statistic: 0.25.   P-value: 0.571336004933722.  Cannot reject null hypothesis: The distributions are similar.,0.002340941393, Kolmogorov-Smirnov Statistic: 0.2.   P-value: 0.8319696107963263.  Cannot reject null hypothesis: The distributions are similar.,0.008940397351, Kolmogorov-Smirnov Statistic: 0.2.   P-value: 0.8319696107963263.  Cannot reject null hypothesis: The distributions are similar.,0.08378736563, Kolmogorov-Smirnov Statistic: 0.3.   P-value: 0.33559098126008213.  Cannot reject null hypothesis: The distributions are similar.,0.01000206228, Kolmogorov-Smirnov Statistic: 0.25.   P-value: 0.571336004933722.  Cannot reject null hypothesis: The distributions are similar.,0.02998587923, Kolmogorov-Smirnov Statistic: 0.35.   P-value: 0.17453300569806826.  Cannot reject null hypothesis: The distributions are similar.,0.00256684492, Kolmogorov-Smirnov Statistic: 0.2.   P-value: 0.8319696107963263.  Cannot reject null hypothesis: The distributions are similar.,0.002162388393, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,0.0, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.03837974183, Kolmogorov-Smirnov Statistic: 0.3.   P-value: 0.33559098126008213.  Cannot reject null hypothesis: The distributions are similar.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16(A),0.2924377224,One Class SVM ML. The new data point is an outlier (anomaly),0.02878797952,One Class SVM ML. The new data point is an outlier (anomaly),0.003378864127,One Class SVM ML. The new data point is an outlier (anomaly),0.002842571691,One Class SVM ML. The new data point is an outlier (anomaly),0.03832781457,One Class SVM ML. The new data point is an outlier (anomaly),0.2177882492,One Class SVM ML. The new data point is an outlier (anomaly),0.03464631883,One Class SVM ML. The new data point is an outlier (anomaly),0.07749813107,One Class SVM ML. The new data point is an outlier (anomaly),0.01418894831,One Class SVM ML. The new data point is an outlier (anomaly),0.007254464286,One Class SVM ML. The new data point is an outlier (anomaly),0.0,One Class SVM ML. The new data point is an outlier (anomaly),0.09228943073,One Class SVM ML. The new data point is an outlier (anomaly),0.0,0.0006273525721,0.0,0.0,0.001031991744,0.0,0.0,0.0,0.0,0.001759014952,0.0,0.001211631664,0.0,0.0,0.0,0.0
17(A),0.09323843416,,0.04009041952,,0.01631919482,,0.003009781791,,0.1368377483,,0.1661758209,,0.05516601361,,0.1334828474,,0.03051693405,,0.04024832589,,0.0006492803809,,0.05648152728,,0.0,0.002509410289,0.001958863859,0.003976143141,0.003611971104,0.0,0.003984063745,0.0,0.0,0.0008795074758,0.002393298763,0.001615508885,0.002178649237,0.0,0.002512562814,0.001387925052
18(A),0.01859430605,,0.0755933781,,0.0539899353,,0.007273639328,,0.2963576159,,0.03504638492,,0.09754588575,,0.08214968021,,0.03964349376,,0.1217912946,,0.006168163619,,0.01216677383,,0.0,0.008155583438,0.005876591577,0.006958250497,0.003095975232,0.003558718861,0.005976095618,0.003144654088,0.005714285714,0.003518029903,0.003988831272,0.004846526656,0.0,0.003293807642,0.005025125628,0.005551700208
19(A),0.008896797153,,0.0925470381,,0.1473040978,,0.02667001087,,0.1904801325,,0.0142099838,,0.1055887812,,0.09286485589,,0.06666666667,,0.2133789063,,0.0307326047,,0.02012958109,,0.02108963093,0.02446675031,0.01714005877,0.02286282306,0.01960784314,0.01621194148,0.02290836653,0.009433962264,0.01523809524,0.01231310466,0.01794974073,0.01453957997,0.03050108932,0.02239789196,0.01633165829,0.01943095073
20(A),0.03629893238,,0.1130244,,0.2065420561,,0.099155589,,0.05794701987,,0.03872772788,,0.08063518251,,0.03388985796,,0.09033868093,,0.1549944196,,0.09154853371,,0.07052772145,,0.05799648506,0.06273525721,0.04799216454,0.05467196819,0.04592363261,0.04428627916,0.04780876494,0.04612159329,0.0526984127,0.07211961302,0.05544475469,0.06785137318,0.05991285403,0.05928853755,0.06155778894,0.06106870229
21(A),0.0846975089,,0.1407486204,,0.1184759166,,0.2208009364,,0.04536423841,,0.09151818583,,0.1424004949,,0.04925658277,,0.1768983957,,0.108328683,,0.2409912347,,0.1683564964,,0.1142355009,0.1323713927,0.1057786484,0.1163021869,0.1351909185,0.08461842626,0.1294820717,0.1268343816,0.1244444444,0.1292875989,0.1204627044,0.109450727,0.1307189542,0.1060606061,0.1319095477,0.1304649549
22(A),0.1201957295,,0.1515191809,,0.1332854062,,0.307499373,,0.05860927152,,0.1332646149,,0.2076716849,,0.1112218623,,0.2519073084,,0.1246512277,,0.2974786279,,0.2408130966,,0.1792618629,0.1430363864,0.1606268364,0.1600397614,0.1599587203,0.1134835904,0.1633466135,0.1750524109,0.1631746032,0.1336851363,0.1519744715,0.1575121163,0.1459694989,0.1600790514,0.1394472362,0.1498959056
23(A),0.02980427046,,0.08443587527,,0.0787922358,,0.07766909121,,0.01539735099,,0.03173317626,,0.04805114457,,0.1368884459,,0.07928698752,,0.03131975446,,0.08256682177,,0.05954794995,,0.02108963093,0.0338770389,0.03966699314,0.02485089463,0.04024767802,0.08105970739,0.02689243028,0.02306079665,0.03365079365,0.03342128408,0.03031511767,0.04119547658,0.0348583878,0.03227931489,0.04522613065,0.0319222762
24(A),0.003558718861,,0.02812313011,,0.01703810208,,0.01354401806,,0.002069536424,,0.006847297894,,0.007836667354,,0.03895672398,,0.01183600713,,0.004185267857,,0.01395952819,,0.009050892725,,0.007029876977,0.006273525721,0.007345739471,0.001988071571,0.003095975232,0.02016607355,0.003984063745,0.005241090147,0.005714285714,0.004397537379,0.005983246909,0.004038772213,0.004357298475,0.00395256917,0.003768844221,0.00693962526
25(A),0.0002669039146,,0.006183099528,,0.003666427031,,0.002591756542,,0.0003311258278,,0.0006626417317,,0.00175293875,,0.006395880056,,0.002852049911,,0.0005580357143,,0.002597121524,,0.001681586626,,0.0,0.002509410289,0.0004897159647,0.0,0.0,0.002767892448,0.0,0.0,0.0,0.0,0.0007977662545,0.0004038772213,0.001089324619,0.0006587615283,0.0,0.0
26(A),0,,0.0009972741174,,0.0008626887132,,0.0001672100995,,0.0,,0.0002208805772,,0.0002062280883,,0.001329014038,,0.0004991087344,,0.0,,0.0002164267936,,0.0001978337208,,0.0,0.0,0.0,0.0,0.0,0.0007908264136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27(A),0,,0.0001994548235,,0.0001437814522,,0.0,,0.0,,0.0,,0.0,,0.0001661267547,,7.13e-05,,0.0,,0.0002164267936,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28(A),0,,0.0001329698823,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.95e-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,STR30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10(A),7.11E-05,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
